"CoV","HLength","Type","Wetland","Sample","DateCollected","Taxa","tot_biomass","Count","Density"
"0.3835618","Long","Marsh","W46","705W46E1","7/5/2023","Phoridae",0.085625,1,2.5
"0.3835618","Long","Marsh","W46","705W46E1","7/5/2023","Tanypodinae",1.9986761332,3,7.5
"0.3835618","Long","Marsh","W46","705W46E1","7/5/2023","Tanytarsini",6.167861387,7,17.5
"0.3835618","Long","Marsh","W46","705W46E2","7/5/2023","Callibaetis",1.104580629,1,2.5
"0.3835618","Long","Marsh","W46","705W46E2","7/5/2023","Ceratopogonidae",1.402879531,1,2.5
"0.3835618","Long","Marsh","W46","705W46E2","7/5/2023","Chironominae",58.775776902,71,177.5
"0.3835618","Long","Marsh","W46","705W46E2","7/5/2023","Chironomini",81.323322337,80,200
"0.3835618","Long","Marsh","W46","705W46E2","7/5/2023","Orthocladiinae",4.6763118341,10,25
"0.3835618","Long","Marsh","W46","705W46E2","7/5/2023","Tanypodinae",12.047065272,13,32.5
"0.3835618","Long","Marsh","W46","705W46E2","7/5/2023","Tanytarsini",7.102094818,7,17.5
"0.3835618","Long","Marsh","W46","719W46E1","7/19/2023","Chironominae",0.9922617853,2,5
"0.3835618","Long","Marsh","W46","719W46E1","7/19/2023","Chironomini",0.7422617853,1,2.5
"0.3835618","Long","Marsh","W46","719W46E1","7/19/2024","Orthocladiinae",1.6950032042,5,12.5
"0.3835618","Long","Marsh","W46","719W46E2","7/19/2023","Ceratopogonidae",1.402879531,1,2.5
"0.3835618","Long","Marsh","W46","719W46E2","7/19/2023","Chironominae",6.1897521642,8,20
"0.3835618","Long","Marsh","W46","719W46E2","7/19/2023","Chironomini",16.815717286,10,25
"0.3835618","Long","Marsh","W46","719W46E2","7/19/2023","Forcipomyia",0.25,1,2.5
"0.3835618","Long","Marsh","W46","719W46E2","7/19/2023","Ischnura",19.31627624,2,5
"0.3835618","Long","Marsh","W46","719W46E2","7/19/2023","Tanypodinae",12.86823989,5,12.5
"0.3835618","Long","Marsh","W46","719W46E3","7/19/2023","Chironomidae",0.25,1,2.5
"0.3835618","Long","Marsh","W46","719W46E3","7/19/2023","Tanypodinae",0.7422617853,1,2.5
"0.3835618","Long","Marsh","W46","801W46E1","8/1/2023","Chironominae",5.8856065221,7,17.5
"0.3835618","Long","Marsh","W46","801W46E1","8/1/2023","Chironomini",5.617571247,5,12.5
"0.3835618","Long","Marsh","W46","801W46E1","8/1/2023","Orthocladiinae",0.25,1,2.5
"0.3835618","Long","Marsh","W46","801W46E1","8/1/2023","Pachydiplax",77.61066962,1,2.5
"0.3835618","Long","Marsh","W46","801W46E1","8/1/2023","Tanytarsini",5.262311522,4,10
"0.3835618","Long","Marsh","W46","801W46E2","8/1/2023","Ischnura",9.658138118,1,2.5
"0.3835618","Long","Marsh","W46","801W46E2","8/1/2023","Libellula",27.62594376,1,2.5
"0.3835618","Long","Marsh","W46","801W46E2","8/1/2023","Libellulidae",27.62594376,1,2.5
"0.3835618","Long","Marsh","W46","801W46E2","8/1/2023","Liodessus",0.8751964208,1,2.5
"0.3835618","Long","Marsh","W46","801W46E2","8/1/2023","Orthocladiinae",0.4184041971,3,7.5
"0.4596531","Intermediate","Swamp","W52","221W52E1","2/21/2023","Chironominae",0.4725016021,1,2.5
"0.4596531","Intermediate","Swamp","W52","221W52E1","2/21/2023","Phoridae",0.6185219597,1,2.5
"0.4596531","Intermediate","Swamp","W52","221W52E3","2/21/2023","Chironominae",4.0497729993,8,20
"0.4596531","Intermediate","Swamp","W52","306W52E1","3/6/2023","Chironominae",4.8521664891,8,20
"0.4596531","Intermediate","Swamp","W52","306W52E1","3/6/2023","Chironomini",0.25,1,2.5
"0.4596531","Intermediate","Swamp","W52","306W52E2","3/6/2023","Chironominae",2.4372649895,6,15
"0.4596531","Intermediate","Swamp","W52","306W52E2","3/6/2023","Chironomini",5.693162164,5,12.5
"0.4596531","Intermediate","Swamp","W52","306W52E3","3/6/2023","Tanytarsini",2.226785356,3,7.5
"0.4596531","Intermediate","Swamp","W52","321W52E1","3/21/2023","Chironominae",2.5381965,3,7.5
"0.4596531","Intermediate","Swamp","W52","321W52E1","3/21/2023","Chironomini",4.563898318,4,10
"0.4596531","Intermediate","Swamp","W52","321W52E3","3/21/2023","Tanytarsini",0.4725016021,1,2.5
"0.4596531","Intermediate","Swamp","W52","405W52E1","4/5/2023","Chironominae",1.4845235706,2,5
"0.4596531","Intermediate","Swamp","W52","405W52E2","4/5/2023","Chironominae",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","405W52E3","4/5/2023","Ceratopogonidae",1.402879531,1,2.5
"0.4596531","Intermediate","Swamp","W52","405W52E3","4/5/2023","Chironominae",4.2524871743,4,10
"0.4596531","Intermediate","Swamp","W52","405W52E3","4/5/2023","Chironomini",1.053672929,1,2.5
"0.4596531","Intermediate","Swamp","W52","405W52E3","4/5/2023","Orthocladiinae",1.787009405,1,2.5
"0.4596531","Intermediate","Swamp","W52","405W52E3","4/5/2023","Tanytarsini",1.2147633874,2,5
"0.4596531","Intermediate","Swamp","W52","420W52E1","4/20/2023","Chironominae",0.4725016021,1,2.5
"0.4596531","Intermediate","Swamp","W52","420W52E1","4/20/2023","Tanypodinae",2.203810232,1,2.5
"0.4596531","Intermediate","Swamp","W52","420W52E1","4/20/2023","Tanytarsini",2.107345858,2,5
"0.4596531","Intermediate","Swamp","W52","420W52E2","4/20/2023","Chironominae",7.9440359181,10,25
"0.4596531","Intermediate","Swamp","W52","420W52E2","4/20/2023","Chironomini",8.455498094,5,12.5
"0.4596531","Intermediate","Swamp","W52","420W52E2","4/20/2023","Tanypodinae",6.1162007701,5,12.5
"0.4596531","Intermediate","Swamp","W52","420W52E2","4/20/2023","Tanytarsini",7.806561145,8,20
"0.4596531","Intermediate","Swamp","W52","420W52E3","4/20/2023","Chironominae",2.226785356,3,7.5
"0.4596531","Intermediate","Swamp","W52","420W52E3","4/20/2023","Chironomini",3.257483161,2,5
"0.4596531","Intermediate","Swamp","W52","420W52E3","4/20/2023","Tanypodinae",2.203810232,1,2.5
"0.4596531","Intermediate","Swamp","W52","420W52E3","4/20/2023","Tanytarsini",2.2684363164,3,7.5
"0.4596531","Intermediate","Swamp","W52","420W58E3","4/20/2023","Hydrochus",0.7894285967,1,2.5
"0.4596531","Intermediate","Swamp","W52","503W52E1","5/3/2023","Chironominae",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","503W52E1","5/3/2023","Lestes",111.7349696,1,2.5
"0.4596531","Intermediate","Swamp","W52","503W52E1","5/3/2023","Tanypodinae",1.402879531,1,2.5
"0.4596531","Intermediate","Swamp","W52","503W52E2","5/3/2023","Chironominae",7.3826247741,9,22.5
"0.4596531","Intermediate","Swamp","W52","503W52E2","5/3/2023","Chironomini",6.5587189491,7,17.5
"0.4596531","Intermediate","Swamp","W52","503W52E2","5/3/2023","Orthocladiinae",1.053672929,1,2.5
"0.4596531","Intermediate","Swamp","W52","503W52E2","5/3/2023","Tanypodinae",2.3478827352,3,7.5
"0.4596531","Intermediate","Swamp","W52","503W52E3","5/3/2023","Alluaudomyia",0.4725016021,1,2.5
"0.4596531","Intermediate","Swamp","W52","503W52E3","5/3/2023","Chironominae",1.484523571,2,5
"0.4596531","Intermediate","Swamp","W52","503W52E3","5/3/2023","Chironomini",1.7959347143,2,5
"0.4596531","Intermediate","Swamp","W52","517W52E2","5/17/2023","Ceratopogonidae",0.25,1,2.5
"0.4596531","Intermediate","Swamp","W52","517W52E3","5/17/2023","Chironominae",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","517W52E3","5/17/2023","Chironomini",1.7959347143,2,5
"0.4596531","Intermediate","Swamp","W52","531W52E1","5/31/2023","Chironominae",0.9450032042,2,5
"0.4596531","Intermediate","Swamp","W52","531W52E1","5/31/2023","Chironomini",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","531W52E1","5/31/2023","Orthocladiinae",0.7225016021,2,5
"0.4596531","Intermediate","Swamp","W52","531W52E3","5/31/2023","Chironominae",0.4725016021,1,2.5
"0.4596531","Intermediate","Swamp","W52","531W52E3","5/31/2023","Chironomini",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","622W52E1","6/22/2023","Hydrochus",0.7894285967,1,2.5
"0.4596531","Intermediate","Swamp","W52","622W52E1","6/22/2023","Microvelia",0.06397694934,1,2.5
"0.4596531","Intermediate","Swamp","W52","622W52E1","6/22/2023","Tanypodinae",0.4725016021,1,2.5
"0.4596531","Intermediate","Swamp","W52","622W52E2","6/22/2023","Chironominae",0.9450032042,2,5
"0.4596531","Intermediate","Swamp","W52","622W52E2","6/22/2023","Chironomini",5.2145083341,5,12.5
"0.4596531","Intermediate","Swamp","W52","622W52E2","6/22/2023","Tanypodinae",1.402879531,1,2.5
"0.4596531","Intermediate","Swamp","W52","622W52E3","6/22/2023","Chironominae",2.9460720173,2,5
"0.4596531","Intermediate","Swamp","W52","622W52E3","6/22/2023","Chironomini",2.5381965,3,7.5
"0.4596531","Intermediate","Swamp","W52","622W52E3","6/22/2023","Tanypodinae",4.407620464,2,5
"0.4596531","Intermediate","Swamp","W52","705W52E1","7/5/2023","Chironominae",3.6009062001,2,5
"0.4596531","Intermediate","Swamp","W52","705W52E1","7/5/2023","Microvelia",0.06397694934,1,2.5
"0.4596531","Intermediate","Swamp","W52","705W52E1","7/5/2023","Tanypodinae",1.9986761332,3,7.5
"0.4596531","Intermediate","Swamp","W52","705W52E2","7/5/2023","Chironominae",1.484523571,2,5
"0.4596531","Intermediate","Swamp","W52","705W52E2","7/5/2023","Chironomini",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","705W52E2","7/5/2023","Orthocladiinae",0.25,1,2.5
"0.4596531","Intermediate","Swamp","W52","705W52E3","7/5/2023","Chaoborus",1.402879531,1,2.5
"0.4596531","Intermediate","Swamp","W52","705W52E3","7/5/2023","Chironominae",0.4725016021,1,2.5
"0.4596531","Intermediate","Swamp","W52","705W52E3","7/5/2023","Chironomini",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","719W52E1","7/19/2023","Chironominae",3.8706663833,2,5
"0.4596531","Intermediate","Swamp","W52","719W52E1","7/19/2023","Chironomini",7.4773561463,4,10
"0.4596531","Intermediate","Swamp","W52","719W52E2","7/19/2023","Chironominae",3.128404598,1,2.5
"0.4596531","Intermediate","Swamp","W52","719W52E2","7/19/2023","Microvelia",0.06397694934,1,2.5
"0.4596531","Intermediate","Swamp","W52","719W52E2","7/19/2023","Tanypodinae",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","719W52E3","7/19/2023","Chironomini",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","719W52E3","7/19/2023","Microvelia",0.06397694934,1,2.5
"0.4596531","Intermediate","Swamp","W52","719W52E3","7/19/2023","Tanypodinae",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","801W52E1","8/1/2023","Chironominae",3.128404598,1,2.5
"0.4596531","Intermediate","Swamp","W52","801W52E1","8/1/2023","Chironomini",3.688333803,3,7.5
"0.4596531","Intermediate","Swamp","W52","801W52E1","8/1/2023","Tanypodinae",1.484523571,2,5
"0.4596531","Intermediate","Swamp","W52","801W52E2","8/1/2023","Chaoborus",2.203810232,1,2.5
"0.4596531","Intermediate","Swamp","W52","801W52E3","8/1/2023","Alluaudomyia",0.7422617853,1,2.5
"0.4596531","Intermediate","Swamp","W52","801W52E3","8/1/2023","Chironominae",1.484523571,2,5
"0.4596531","Intermediate","Swamp","W52","801W52E3","8/1/2023","Chironomini",6.76770855,5,12.5
"0.4596531","Intermediate","Swamp","W52","801W52E3","8/1/2023","Orthocladiinae",0.25,1,2.5
"0.4596531","Intermediate","Swamp","W52","801W52E3","8/1/2023","Tanypodinae",0.4725016021,1,2.5
"0.3195769","Intermediate","Marsh","W53","221W53E2","2/21/2023","Chironominae",0.7422617853,1,2.5
"0.3195769","Intermediate","Marsh","W53","221W53E2","2/21/2023","Culicine",3.082919859,1,2.5
"0.3195769","Intermediate","Marsh","W53","221W53E2","2/21/2023","Orthocladiinae",1.6872649895,3,7.5
"0.3195769","Intermediate","Marsh","W53","221W53E3","2/21/2023","Chironominae",2.5381965,3,7.5
"0.3195769","Intermediate","Marsh","W53","221W53E3","2/21/2023","Chironomini",1.787009405,1,2.5
"0.3195769","Intermediate","Marsh","W53","221W53E3","2/21/2023","Orthocladiinae",0.25,1,2.5
"0.3195769","Intermediate","Marsh","W53","306W53E1","3/6/2023","Chironomini",1.402879531,1,2.5
"0.3195769","Intermediate","Marsh","W53","306W53E1","3/6/2023","Orthocladiinae",0.5,2,5
"0.3195769","Intermediate","Marsh","W53","306W53E2","3/6/2023","Chironominae",5.649739032,3,7.5
"0.3195769","Intermediate","Marsh","W53","306W53E2","3/6/2023","Orthocladiinae",4.415215461,2,5
"0.3195769","Intermediate","Marsh","W53","306W53E3","3/6/2023","Anopheles",3.082919859,1,2.5
"0.3195769","Intermediate","Marsh","W53","306W53E3","3/6/2023","Chironominae",7.259329774,8,20
"0.3195769","Intermediate","Marsh","W53","306W53E3","3/6/2023","Chironomini",3.859431991,3,7.5
"0.3195769","Intermediate","Marsh","W53","306W53E3","3/6/2023","Orthocladiinae",1.2147633874,2,5
"0.3195769","Intermediate","Marsh","W53","321W53E1","3/21/2023","Chironominae",1.484523571,2,5
"0.3195769","Intermediate","Marsh","W53","321W53E2","3/21/2023","Chironominae",1.484523571,2,5
"0.3195769","Intermediate","Marsh","W53","321W53E2","3/21/2023","Chironomini",1.7959347143,2,5
"0.3195769","Intermediate","Marsh","W53","321W53E2","3/21/2023","Mayatrichia",0.024875,1,2.5
"0.3195769","Intermediate","Marsh","W53","321W53E2","3/21/2023","Orthocladiinae",0.9922617853,2,5
"0.3195769","Intermediate","Marsh","W53","321W53E2","3/21/2023","Tanytarsini",1.053672929,1,2.5
"0.3195769","Intermediate","Marsh","W53","321W53E3","3/21/2023","Chironominae",6.9990709803,3,7.5
"0.3195769","Intermediate","Marsh","W53","405W53E1","4/5/2023","Anopheles",2.126135093,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E1","4/5/2023","Chironominae",2.651451304,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E1","4/5/2023","Chironomini",3.128404598,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E1","4/5/2023","Microvelia",0.06397694934,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E1","4/5/2023","Orthocladiinae",0.25,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E1","4/5/2023","Tanypodinae",1.053672929,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E2","4/5/2023","Anopheles",2.126135093,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E2","4/5/2023","Chironominae",19.1124334222,7,17.5
"0.3195769","Intermediate","Marsh","W53","405W53E2","4/5/2023","Chironomini",4.165215461,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E2","4/5/2023","Enochrus",0.4260973311,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E2","4/5/2023","Orthocladiinae",1.787009405,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E2","4/5/2023","Tanypodinae",1.053672929,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E2","4/5/2023","Tanytarsini",1.053672929,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E3","4/5/2023","Callibaetis",3.031549457,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E3","4/5/2023","Chironominae",1.7959347143,2,5
"0.3195769","Intermediate","Marsh","W53","405W53E3","4/5/2023","Chironomini",1.402879531,1,2.5
"0.3195769","Intermediate","Marsh","W53","405W53E3","4/5/2023","Tanypodinae",1.402879531,1,2.5
"0.3195769","Intermediate","Marsh","W53","420W53E1","4/20/2023","Chironominae",14.1086476911,4,10
"0.3195769","Intermediate","Marsh","W53","420W53E1","4/20/2023","Chironomini",4.531284129,2,5
"0.3195769","Intermediate","Marsh","W53","420W53E1","4/20/2023","Tanypodinae",1.402879531,1,2.5
"0.3195769","Intermediate","Marsh","W53","420W53E2","4/20/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3195769","Intermediate","Marsh","W53","420W53E2","4/20/2023","Chironominae",0.5,2,5
"0.3195769","Intermediate","Marsh","W53","420W53E2","4/20/2023","Orthocladiinae",1.053672929,1,2.5
"0.3195769","Intermediate","Marsh","W53","420W53E2","4/20/2023","Tanytarsini",3.128404598,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E1","5/3/2023","Aedes",4.432156881,2,5
"0.3195769","Intermediate","Marsh","W53","503W53E1","5/3/2023","Alluaudomyia",0.7422617853,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E1","5/3/2023","Callibaetis",7.481571518,2,5
"0.3195769","Intermediate","Marsh","W53","503W53E1","5/3/2023","Ceratopogonidae",1.402879531,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E1","5/3/2023","Chironominae",0.25,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E1","5/3/2023","Ora",8.664658182,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E1","5/3/2023","Orthocladiinae",1.652879531,2,5
"0.3195769","Intermediate","Marsh","W53","503W53E2","5/3/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E2","5/3/2023","Bidessonotus",0.4260973311,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E2","5/3/2023","Callibaetis",1.925321919,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E2","5/3/2023","Chironominae",1.303672929,2,5
"0.3195769","Intermediate","Marsh","W53","503W53E2","5/3/2023","Chironomini",2.805759062,2,5
"0.3195769","Intermediate","Marsh","W53","503W53E3","5/3/2023","Aedes",1.027781181,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E3","5/3/2023","Alluaudomyia",0.9450032042,2,5
"0.3195769","Intermediate","Marsh","W53","503W53E3","5/3/2023","Chaoborus",8.827619885,7,17.5
"0.3195769","Intermediate","Marsh","W53","503W53E3","5/3/2023","Chironominae",4.165215461,1,2.5
"0.3195769","Intermediate","Marsh","W53","503W53E3","5/3/2023","Orthocladiinae",0.75,3,7.5
"0.3195769","Intermediate","Marsh","W53","517W53E1","5/17/2023","Chironominae",1.402879531,1,2.5
"0.3195769","Intermediate","Marsh","W53","517W53E1","5/17/2023","Hydroptilidae",0.2051626954,1,2.5
"0.3195769","Intermediate","Marsh","W53","517W53E2","5/17/2023","Celina",4.957726699,1,2.5
"0.3195769","Intermediate","Marsh","W53","517W53E3","5/17/2023","Anopheles",1.349237022,1,2.5
"0.3195769","Intermediate","Marsh","W53","517W53E3","5/17/2023","Chironominae",0.7422617853,1,2.5
"0.3195769","Intermediate","Marsh","W53","517W53E3","5/17/2023","Chironomini",2.203810232,1,2.5
"0.3195769","Intermediate","Marsh","W53","517W53E3","5/17/2023","Copelatus",4.957726699,1,2.5
"0.3195769","Intermediate","Marsh","W53","517W53E3","5/17/2023","Orthocladiinae",0.5,2,5
"0.3195769","Intermediate","Marsh","W53","531W53E1","5/31/2023","Aedes",4.220848776,1,2.5
"0.3195769","Intermediate","Marsh","W53","531W53E1","5/31/2023","Chironominae",0.25,1,2.5
"0.3195769","Intermediate","Marsh","W53","531W53E2","5/31/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3195769","Intermediate","Marsh","W53","531W53E2","5/31/2023","Bezzia",0.7422617853,1,2.5
"0.3195769","Intermediate","Marsh","W53","531W53E2","5/31/2023","Chironominae",1.484523571,2,5
"0.3195769","Intermediate","Marsh","W53","531W53E2","5/31/2023","Chironomini",1.402879531,1,2.5
"0.3195769","Intermediate","Marsh","W53","531W53E2","5/31/2023","Culicoides",0.25,1,2.5
"0.3195769","Intermediate","Marsh","W53","531W53E2","5/31/2023","Oxyethira",0.2051626954,1,2.5
"0.3195769","Intermediate","Marsh","W53","531W53E2","5/31/2023","Sphaeromias",4.208638593,3,7.5
"0.3195769","Intermediate","Marsh","W53","615W53E1","6/15/2023","Chironomini",0.4725016021,1,2.5
"0.3195769","Intermediate","Marsh","W53","615W53E1","6/15/2023","Culex",1.027781181,1,2.5
"0.3195769","Intermediate","Marsh","W53","615W53E1","6/15/2023","Culicidae",1.349237022,1,2.5
"0.3195769","Intermediate","Marsh","W53","615W53E1","6/15/2023","Ischnura",25.7766005,2,5
"0.3195769","Intermediate","Marsh","W53","615W53E1","6/15/2023","Orthocladiinae",0.25,1,2.5
"0.3195769","Intermediate","Marsh","W53","615W53E1","6/15/2023","Psorophora",8.731522692,1,2.5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Alluaudomyia",0.9450032042,2,5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Chironominae",5.43123367955,14,35
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Chironomini",2.2267853563,3,7.5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Culicidae",18.858716242,3,7.5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Culicoides",0.75,3,7.5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Enochrus",9.070524786,2,5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Hydroporus",0.8751964208,1,2.5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Ischnura",25.7766005,2,5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Microvelia",0.1422258045,1,2.5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Orthocladiinae",2.02920530275,7,17.5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Phoridae",0.085625,1,2.5
"0.3195769","Intermediate","Marsh","W53","615W53E2","6/15/2023","Psorophora",33.677727853,5,12.5
"0.3195769","Intermediate","Marsh","W53","615W53E3","6/15/2023","Chironomini",0.7422617853,1,2.5
"0.3195769","Intermediate","Marsh","W53","705W53E1","7/5/2023","Chironominae",0.7225016021,2,5
"0.3195769","Intermediate","Marsh","W53","705W53E1","7/5/2023","Chironomini",0.7422617853,1,2.5
"0.3195769","Intermediate","Marsh","W53","705W53E1","7/5/2023","Orthocladiinae",0.25,1,2.5
"0.3195769","Intermediate","Marsh","W53","705W53E2","7/5/2023","Chironominae",0.4725016021,1,2.5
"0.3195769","Intermediate","Marsh","W53","705W53E2","7/5/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3195769","Intermediate","Marsh","W53","705W53E2","7/5/2023","Tanypodinae",0.7422617853,1,2.5
"0.3195769","Intermediate","Marsh","W53","705W53E3","7/5/2023","Chironomidae",1.053672929,1,2.5
"0.3195769","Intermediate","Marsh","W53","705W53E3","7/5/2023","Chironominae",2.9492869584,5,12.5
"0.3195769","Intermediate","Marsh","W53","705W53E3","7/5/2023","Chironomini",1.402879531,1,2.5
"0.3195769","Intermediate","Marsh","W53","705W53E3","7/5/2023","Orthocladiinae",1.2225016021,4,10
"0.3195769","Intermediate","Marsh","W53","705W53E3","7/5/2023","Tanypodinae",1.402879531,1,2.5
"0.3195769","Intermediate","Marsh","W53","719W53E2","7/19/2023","Chironominae",1.2147633874,2,5
"0.3195769","Intermediate","Marsh","W53","719W53E2","7/19/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3195769","Intermediate","Marsh","W53","719W53E3","7/19/2023","Chironominae",0.25,1,2.5
"0.3195769","Intermediate","Marsh","W53","719W53E3","7/19/2023","Copelatus",8.664658182,1,2.5
"0.3195769","Intermediate","Marsh","W53","801W53E2","8/1/2023","Tanypodinae",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","221W58E1","2/21/2023","Ceratopogonidae",0.25,1,2.5
"0.3163063","Long","Swamp","W58","221W58E1","2/21/2023","Chironomidae",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","221W58E1","2/21/2023","Chironominae",0.7225016021,2,5
"0.3163063","Long","Swamp","W58","221W58E1","2/21/2023","Hydroptilidae",0.024875,1,2.5
"0.3163063","Long","Swamp","W58","221W58E1","2/21/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","221W58E1","2/21/2023","Tanytarsini",1.2147633874,2,5
"0.3163063","Long","Swamp","W58","221W58E2","2/21/2023","Ceratopogonidae",0.25,1,2.5
"0.3163063","Long","Swamp","W58","221W58E2","2/21/2023","Chironominae",2.390006408,6,15
"0.3163063","Long","Swamp","W58","221W58E2","2/21/2023","Tanytarsini",1.2147633874,2,5
"0.3163063","Long","Swamp","W58","221W58E3","2/21/2023","Ceratopogonidae",0.25,1,2.5
"0.3163063","Long","Swamp","W58","221W58E3","2/21/2023","Chironominae",0.5,2,5
"0.3163063","Long","Swamp","W58","221W58E3","2/21/2023","Tanytarsini",1.2147633874,2,5
"0.3163063","Long","Swamp","W58","306W58E1","3/6/2023","Aedes",1.715288161,1,2.5
"0.3163063","Long","Swamp","W58","306W58E1","3/6/2023","Chironomidae",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","306W58E1","3/6/2023","Chironominae",8.557511215,28,70
"0.3163063","Long","Swamp","W58","306W58E1","3/6/2023","Chironomini",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","306W58E1","3/6/2023","Orthocladiinae",1.9372649895,4,10
"0.3163063","Long","Swamp","W58","306W58E1","3/6/2023","Tanytarsini",7.558340507,12,30
"0.3163063","Long","Swamp","W58","306W58E2","3/6/2023","Aedes",6.281201895,5,12.5
"0.3163063","Long","Swamp","W58","306W58E2","3/6/2023","Chironomidae",0.4725016021,1,2.5
"0.3163063","Long","Swamp","W58","306W58E2","3/6/2023","Chironominae",22.519565221,63,157.5
"0.3163063","Long","Swamp","W58","306W58E2","3/6/2023","Chironomini",1.2147633874,2,5
"0.3163063","Long","Swamp","W58","306W58E2","3/6/2023","Culicidae",30.338230254,15,37.5
"0.3163063","Long","Swamp","W58","306W58E2","3/6/2023","Cymbiodyta",28.08404312,1,2.5
"0.3163063","Long","Swamp","W58","306W58E2","3/6/2023","Orthocladiinae",2.167504806,6,15
"0.3163063","Long","Swamp","W58","306W58E2","3/6/2023","Tanytarsini",13.834898863,23,57.5
"0.3163063","Long","Swamp","W58","306W58E3","3/6/2023","Chironominae",4.9097665913,15,37.5
"0.3163063","Long","Swamp","W58","306W58E3","3/6/2023","Orthocladiinae",1.6872649895,3,7.5
"0.3163063","Long","Swamp","W58","306W58E3","3/6/2023","Tanytarsini",1.2147633874,2,5
"0.3163063","Long","Swamp","W58","321W58E1","3/21/2023","Chironominae",1,4,10
"0.3163063","Long","Swamp","W58","321W58E1","3/21/2023","Tanypodinae",14.6881164,5,12.5
"0.3163063","Long","Swamp","W58","321W58E1","3/21/2023","Tanytarsini",2.203810232,1,2.5
"0.3163063","Long","Swamp","W58","321W58E2","3/21/2023","Agromyzidae",0.3821407179,1,2.5
"0.3163063","Long","Swamp","W58","321W58E2","3/21/2023","Bezzia",0.7422617853,1,2.5
"0.3163063","Long","Swamp","W58","321W58E2","3/21/2023","Chironomini",2.651451304,1,2.5
"0.3163063","Long","Swamp","W58","321W58E2","3/21/2023","Culicidae",3.082919859,1,2.5
"0.3163063","Long","Swamp","W58","321W58E2","3/21/2023","Hygrotus",1.750392842,2,5
"0.3163063","Long","Swamp","W58","321W58E2","3/21/2023","Tanypodinae",4.054330835,2,5
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Ceratopogonidae",2.4647633874,7,17.5
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Chironominae",3.1872649895,9,22.5
"0.3163063","Long","Swamp","W58","321W58E3","3/21/2023","Cymbiodyta",4.957726699,1,2.5
