CoV,HLength,Type,Wetland,Sample,Date_collected,Taxa,Insect,tot_biomass,Count,FFG,Female dispersal distance,Adult flyer strength,Voltanism
0.3968312,Intermediate,Marsh,W21,307W21B3,3/7/2023,Neoporus,Insect,3.465863273,1,PR,***,***,Bi_multivoltine
0.3835618,Long,Marsh,W46,307W46B2,3/7/2023,Neoporus,Insect,0.1029,1,PR,***,***,Bi_multivoltine
0.3835618,Long,Marsh,W46,412W46B1,4/12/2023,Neoporus,Insect,0.1029,1,PR,***,***,Bi_multivoltine
0.3835618,Long,Marsh,W46,622W46B3,6/22/2023,Neoporus,Insect,0.1029,1,PR,***,***,Bi_multivoltine
0.3195769,Intermediate,Marsh,W53,307W53B2,3/7/2023,Neoporus,Insect,0.1029,1,PR,***,***,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Neoporus,Insect,0.1029,1,PR,***,***,Bi_multivoltine
0.3916141,Long,Swamp,W11,307W11B1,3/7/2023,Notonecta,Insect,9.730297603,1,PR,High,Strong,Bi_multivoltine
0.3916141,Long,Swamp,W11,512W11B1,5/12/2023,Notonecta,Insect,11.60340261,1,PR,High,Strong,Bi_multivoltine
0.3916141,Long,Swamp,W11,512W11B2,5/12/2023,Notonecta,Insect,13.9502158,2,PR,High,Strong,Bi_multivoltine
0.3916141,Long,Swamp,W11,512W11B3,5/12/2023,Notonecta,Insect,21.10509697,4,PR,High,Strong,Bi_multivoltine
0.4723248,Short,Swamp,W32,412W32B1,4/12/2023,Notonecta,Insect,3.27767623,1,PR,High,Strong,Bi_multivoltine
0.4723248,Short,Swamp,W32,412W32B2,4/12/2023,Notonecta,Insect,4.219918198,1,PR,High,Strong,Bi_multivoltine
0.5491605,Short,Marsh,W37,307W37B3,3/7/2023,Notonecta,Insect,6.60263834,1,PR,High,Strong,Bi_multivoltine
0.5491605,Short,Marsh,W37,412W37B3,4/12/2023,Notonecta,Insect,1.496107708,8,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,307W46B2,3/7/2023,Notonecta,Insect,6.382073051,3,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,512W46B2,5/12/2023,Notonecta,Insect,10.64837126,2,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,512W46B3,5/12/2023,Notonecta,Insect,5.32418563,1,PR,High,Strong,Bi_multivoltine
0.4596531,Intermediate,Swamp,W52,412W52B3,4/12/2023,Notonecta,Insect,9.730297603,1,PR,High,Strong,Bi_multivoltine
0.4596531,Intermediate,Swamp,W52,512W52B3,5/12/2023,Notonecta,Insect,21.45887861,3,PR,High,Strong,Bi_multivoltine
0.4596531,Intermediate,Swamp,W52,622W52B1,6/22/2023,Notonecta,Insect,19.6707491,2,PR,High,Strong,Bi_multivoltine
0.4596531,Intermediate,Swamp,W52,622W52B3,6/22/2023,Notonecta,Insect,24.20203947,3,PR,High,Strong,Bi_multivoltine
0.3195769,Intermediate,Marsh,W53,412W53B2,4/12/2023,Notonecta,Insect,4.219918198,1,PR,High,Strong,Bi_multivoltine
0.3195769,Intermediate,Marsh,W53,622W53B1,6/22/2023,Notonecta,Insect,2.485201997,1,PR,High,Strong,Bi_multivoltine
0.3163063,Long,Swamp,W58,412W58B3,4/12/2023,Notonecta,Insect,4.219918198,1,PR,High,Strong,Bi_multivoltine
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Notonecta,Insect,1.830130005,1,PR,High,Strong,Bi_multivoltine
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Notonecta,Insect,3.27767623,1,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,412W68B3,4/12/2023,Notonecta,Insect,4.219918198,1,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,512W68B1,5/12/2023,Notonecta,Insect,21.33370021,2,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,512W68B2,5/12/2023,Notonecta,Insect,34.34073393,4,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,512W68B3,5/12/2023,Notonecta,Insect,11.60340261,1,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,622W68B1,6/22/2023,Notonecta,Insect,19.46059521,2,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,622W68B2,6/22/2023,Notonecta,Insect,11.60340261,1,PR,High,Strong,Bi_multivoltine
0.3968312,Intermediate,Marsh,W21,307W21B1,3/7/2023,Notonectidae,Insect,0.09076569382,3,PR,High,Strong,Bi_multivoltine
0.3968312,Intermediate,Marsh,W21,307W21B2,3/7/2023,Notonectidae,Insect,0.1736776398,1,PR,High,Strong,Bi_multivoltine
0.3968312,Intermediate,Marsh,W21,307W21B3,3/7/2023,Notonectidae,Insect,0.4073468435,2,PR,High,Strong,Bi_multivoltine
0.4723248,Short,Swamp,W32,307W32B2,3/7/2023,Notonectidae,Insect,0.1178515489,1,PR,High,Strong,Bi_multivoltine
0.5491605,Short,Marsh,W37,209W37B3,2/9/2023,Notonectidae,Insect,0.3473552796,2,PR,High,Strong,Bi_multivoltine
0.5491605,Short,Marsh,W37,307W37B1,3/7/2023,Notonectidae,Insect,0.5637842316,1,PR,High,Strong,Bi_multivoltine
0.5491605,Short,Marsh,W37,307W37B2,3/7/2023,Notonectidae,Insect,0.06961038824,3,PR,High,Strong,Bi_multivoltine
0.5491605,Short,Marsh,W37,412W37B1,4/12/2023,Notonectidae,Insect,0.1736776398,1,PR,High,Strong,Bi_multivoltine
0.5491605,Short,Marsh,W37,622W37B3,6/22/2023,Notonectidae,Insect,0.2434578421,6,PR,High,Strong,Bi_multivoltine
0.4596531,Intermediate,Swamp,W52,512W52B1,5/12/2023,Notonectidae,Insect,0.1506439911,2,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,209W68B3,2/9/2023,Notonectidae,Insect,0.03326653776,2,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,307W68B1,3/7/2023,Notonectidae,Insect,0.03326653776,2,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Notonectidae,Insect,0.1119209994,3,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,512W46B2,5/12/2023,Pachydiplax,Insect,29.86154155,1,PR,High,Strong,Bi_multivoltine
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Pachydiplax,Insect,103.4684328,3,PR,High,Strong,Bi_multivoltine
0.2360643,Long,Marsh,W42,209W42B3,2/9/2023,Pelocoris,Insect,4.970403993,2,PR,Low,Weak,Univoltine
0.2360643,Long,Marsh,W42,307W42B1,3/7/2023,Pelocoris,Insect,3.660260009,2,PR,Low,Weak,Univoltine
0.2360643,Long,Marsh,W42,307W42B2,3/7/2023,Pelocoris,Insect,4.970403993,2,PR,Low,Weak,Univoltine
0.2360643,Long,Marsh,W42,412W42B2,4/12/2023,Pelocoris,Insect,2.485201997,1,PR,Low,Weak,Univoltine
0.2360643,Long,Marsh,W42,512W42B1,5/12/2023,Pelocoris,Insect,3.899925141,3,PR,Low,Weak,Univoltine
0.2360643,Long,Marsh,W42,622W42B2,6/22/2023,Pelocoris,Insect,2.485201997,1,PR,Low,Weak,Univoltine
0.3835618,Long,Marsh,W46,307W46B2,3/7/2023,Pelocoris,Insect,2.485201997,1,PR,Low,Weak,Univoltine
0.3835618,Long,Marsh,W46,512W46B3,5/12/2023,Pelocoris,Insect,2.485201997,1,PR,Low,Weak,Univoltine
0.3681222,Intermediate,Swamp,W68,622W68B2,6/22/2023,Pelocoris,Insect,0.04435876833,1,PR,Low,Weak,Univoltine
0.3916141,Long,Swamp,W11,412W11B1,4/12/2023,Ranatra,Insect,141.8438556,1,PR,***,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,412W46B2,4/12/2023,Ranatra,Insect,3.315223905,1,PR,***,Strong,Bi_multivoltine
0.4596531,Intermediate,Swamp,W52,412W52B3,4/12/2023,Ranatra,Insect,3.315223905,1,PR,***,Strong,Bi_multivoltine
0.4596531,Intermediate,Swamp,W52,512W52B2,5/12/2023,Ranatra,Insect,35.77380438,1,PR,***,Strong,Bi_multivoltine
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Ranatra,Insect,242.3765495,2,PR,***,Strong,Bi_multivoltine
0.5491605,Short,Marsh,W37,412W37B3,4/12/2023,Rhantus,Insect,0.1029,1,PR,***,***,Univoltine
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Rhantus,Insect,8.043105609,1,PR,***,***,Univoltine
0.3681222,Intermediate,Swamp,W68,209W68B1,2/9/2023,Suphis,Insect,0.9654857192,1,PR,***,***,Univoltine
0.3681222,Intermediate,Swamp,W68,209W68B2,2/9/2023,Suphis,Insect,0.9654857192,1,PR,***,***,Univoltine
0.3681222,Intermediate,Swamp,W68,307W68B3,3/7/2023,Suphis,Insect,0.9654857192,1,PR,***,***,Univoltine
0.3681222,Intermediate,Swamp,W68,512W68B2,5/12/2023,Suphis,Insect,1.930971438,2,PR,***,***,Univoltine
0.2360643,Long,Marsh,W42,622W42B2,6/22/2023,Suphisellus,Insect,0.9654857192,1,PR,Low,Weak,Univoltine
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Suphisellus,Insect,1.930971438,2,PR,Low,Weak,Univoltine
0.3916141,Long,Swamp,W11,622W11B2,6/22/2023,Tanypodinae,Insect,0.8570921471,3,PR,,,
0.5491605,Short,Marsh,W37,209W37B2,2/9/2023,Tanypodinae,Insect,0.05371838429,1,PR,,,
0.5491605,Short,Marsh,W37,412W37B3,4/12/2023,Tanypodinae,Insect,0.7593854765,1,PR,,,
0.5491605,Short,Marsh,W37,622W37B3,6/22/2023,Tanypodinae,Insect,0.2856973824,1,PR,,,
0.2360643,Long,Marsh,W42,209W42B3,2/9/2023,Tanypodinae,Insect,0.1074855878,1,PR,,,
0.2360643,Long,Marsh,W42,622W42B2,6/22/2023,Tanypodinae,Insect,0.1840773176,1,PR,,,
0.3835618,Long,Marsh,W46,209W46B3,2/9/2023,Tanypodinae,Insect,0.1074855878,1,PR,,,
0.3835618,Long,Marsh,W46,412W46B1,4/12/2023,Tanypodinae,Insect,0.5716544061,1,PR,,,
0.3835618,Long,Marsh,W46,412W46B2,4/12/2023,Tanypodinae,Insect,0.5713947647,2,PR,,,
0.3835618,Long,Marsh,W46,412W46B3,4/12/2023,Tanypodinae,Insect,3.556971242,12,PR,,,
0.3835618,Long,Marsh,W46,512W46B2,5/12/2023,Tanypodinae,Insect,3.428368588,12,PR,,,
0.3835618,Long,Marsh,W46,512W46B3,5/12/2023,Tanypodinae,Insect,1.428486912,5,PR,,,
0.3835618,Long,Marsh,W46,622W46B1,6/22/2023,Tanypodinae,Insect,2.208927811,12,PR,,,
0.3835618,Long,Marsh,W46,622W46B2,6/22/2023,Tanypodinae,Insect,1.104463906,6,PR,,,
0.3835618,Long,Marsh,W46,622W46B3,6/22/2023,Tanypodinae,Insect,0.5374279389,5,PR,,,
0.4596531,Intermediate,Swamp,W52,412W52B3,4/12/2023,Tanypodinae,Insect,0.5716544061,1,PR,,,
0.3195769,Intermediate,Marsh,W53,622W53B3,6/22/2023,Tanypodinae,Insect,0.1840773176,1,PR,,,
0.3163063,Long,Swamp,W58,412W58B1,4/12/2023,Tanypodinae,Insect,0.05371838429,1,PR,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Tanypodinae,Insect,0.4460535938,3,PR,,,
0.3681222,Intermediate,Swamp,W68,622W68B2,6/22/2023,Tanypodinae,Insect,0.1074855878,1,PR,,,
0.3916141,Long,Swamp,W11,622W11B1,6/22/2023,Thermonectus,Insect,0.1029,1,PR,***,***,Univoltine
0.4723248,Short,Swamp,W32,412W32B3,4/12/2023,Thermonectus,Insect,0.1029,1,PR,***,***,Univoltine
0.4723248,Short,Swamp,W32,622W32B1,6/22/2023,Thermonectus,Insect,0.1029,1,PR,***,***,Univoltine
0.5491605,Short,Marsh,W37,209W37B2,2/9/2023,Thermonectus,Insect,0.3500785683,1,PR,***,***,Univoltine
0.5491605,Short,Marsh,W37,622W37B3,6/22/2023,Thermonectus,Insect,0.1029,1,PR,***,***,Univoltine
0.4596531,Intermediate,Swamp,W52,512W52B2,5/12/2023,Thermonectus,Insect,0.1029,1,PR,***,***,Univoltine
0.3195769,Intermediate,Marsh,W53,307W53B3,3/7/2023,Thermonectus,Insect,31.08422251,2,PR,***,***,Univoltine
0.3163063,Long,Swamp,W58,307W58B1,3/7/2023,Thermonectus,Insect,0.1029,1,PR,***,***,Univoltine
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Thermonectus,Insect,103.5555102,6,PR,***,***,Univoltine
0.3968312,Intermediate,Marsh,W21,307W21B1,3/7/2023,Trichocorixa,Insect,0.3320248479,1,PR,High,***,Bi_multivoltine
0.5491605,Short,Marsh,W37,209W37B2,2/9/2023,Trichocorixa,Insect,0.1736776398,1,PR,High,***,Bi_multivoltine
0.5491605,Short,Marsh,W37,307W37B1,3/7/2023,Trichocorixa,Insect,1.169752184,4,PR,High,***,Bi_multivoltine
0.5491605,Short,Marsh,W37,307W37B2,3/7/2023,Trichocorixa,Insect,1.992149087,6,PR,High,***,Bi_multivoltine
0.5491605,Short,Marsh,W37,307W37B3,3/7/2023,Trichocorixa,Insect,0.3320248479,1,PR,High,***,Bi_multivoltine
0.5491605,Short,Marsh,W37,412W37B3,4/12/2023,Trichocorixa,Insect,0.1736776398,1,PR,High,***,Bi_multivoltine
0.5491605,Short,Marsh,W37,622W37B3,6/22/2023,Trichocorixa,Insect,0.1736776398,1,PR,High,***,Bi_multivoltine
0.2360643,Long,Marsh,W42,412W42B1,4/12/2023,Trichocorixa,Insect,0.3320248479,1,PR,High,***,Bi_multivoltine
0.2360643,Long,Marsh,W42,412W42B2,4/12/2023,Trichocorixa,Insect,1.328099392,4,PR,High,***,Bi_multivoltine
0.2360643,Long,Marsh,W42,412W42B3,4/12/2023,Trichocorixa,Insect,0.6640496958,2,PR,High,***,Bi_multivoltine
0.2360643,Long,Marsh,W42,622W42B2,6/22/2023,Trichocorixa,Insect,0.3320248479,1,PR,High,***,Bi_multivoltine
0.2360643,Long,Marsh,W42,622W42B3,6/22/2023,Trichocorixa,Insect,0.5057024877,2,PR,High,***,Bi_multivoltine
0.3835618,Long,Marsh,W46,209W46B3,2/9/2023,Trichocorixa,Insect,0.3320248479,1,PR,High,***,Bi_multivoltine
0.3835618,Long,Marsh,W46,512W46B1,5/12/2023,Trichocorixa,Insect,0.3320248479,1,PR,High,***,Bi_multivoltine
0.3195769,Intermediate,Marsh,W53,512W53B1,5/12/2023,Trichocorixa,Insect,0.3320248479,1,PR,High,***,Bi_multivoltine
0.3195769,Intermediate,Marsh,W53,512W53B2,5/12/2023,Trichocorixa,Insect,0.3473552796,2,PR,High,***,Bi_multivoltine
0.3195769,Intermediate,Marsh,W53,512W53B3,5/12/2023,Trichocorixa,Insect,0.1178515489,1,PR,High,***,Bi_multivoltine
0.3916141,Long,Swamp,W11,209W11B1,2/9/2023,Tropisternus,Insect,58.89924527,3,PR,High,Strong,Bi_multivoltine
0.3916141,Long,Swamp,W11,209W11B2,2/9/2023,Tropisternus,Insect,58.89924527,3,PR,High,Strong,Bi_multivoltine
0.5944965,Short,Marsh,W15,209W15B2,2/9/2023,Tropisternus,Insect,19.63308176,1,PR,High,Strong,Bi_multivoltine
0.3968312,Intermediate,Marsh,W21,209W21B2,2/9/2023,Tropisternus,Insect,19.63308176,1,PR,High,Strong,Bi_multivoltine
0.3968312,Intermediate,Marsh,W21,307W21B1,3/7/2023,Tropisternus,Insect,52.38573867,4,PR,High,Strong,Bi_multivoltine
0.3968312,Intermediate,Marsh,W21,307W21B2,3/7/2023,Tropisternus,Insect,61.96264502,2,PR,High,Strong,Bi_multivoltine
0.3968312,Intermediate,Marsh,W21,307W21B3,3/7/2023,Tropisternus,Insect,24.9202832,1,PR,High,Strong,Bi_multivoltine
0.2360643,Long,Marsh,W42,307W42B2,3/7/2023,Tropisternus,Insect,39.26616351,2,PR,High,Strong,Bi_multivoltine
0.2360643,Long,Marsh,W42,412W42B1,4/12/2023,Tropisternus,Insect,15.08353842,1,PR,High,Strong,Bi_multivoltine
0.2360643,Long,Marsh,W42,412W42B3,4/12/2023,Tropisternus,Insect,39.26616351,2,PR,High,Strong,Bi_multivoltine
0.2360643,Long,Marsh,W42,512W42B1,5/12/2023,Tropisternus,Insect,15.08353842,1,PR,High,Strong,Bi_multivoltine
0.2360643,Long,Marsh,W42,622W42B1,6/22/2023,Tropisternus,Insect,0.1013382075,2,PR,High,Strong,Bi_multivoltine
0.2360643,Long,Marsh,W42,622W42B2,6/22/2023,Tropisternus,Insect,0.4324733263,6,PR,High,Strong,Bi_multivoltine
0.2360643,Long,Marsh,W42,622W42B3,6/22/2023,Tropisternus,Insect,0.05381557659,2,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,209W46B2,2/9/2023,Tropisternus,Insect,0.05066910377,1,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,512W46B1,5/12/2023,Tropisternus,Insect,0.2089693607,6,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,512W46B2,5/12/2023,Tropisternus,Insect,0.1743048324,2,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,512W46B3,5/12/2023,Tropisternus,Insect,0.4925359175,3,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,622W46B1,6/22/2023,Tropisternus,Insect,0.1334528835,2,PR,High,Strong,Bi_multivoltine
0.3835618,Long,Marsh,W46,622W46B2,6/22/2023,Tropisternus,Insect,0.1313924687,4,PR,High,Strong,Bi_multivoltine
0.3195769,Intermediate,Marsh,W53,512W53B1,5/12/2023,Tropisternus,Insect,98.16540878,5,PR,High,Strong,Bi_multivoltine
0.3195769,Intermediate,Marsh,W53,622W53B2,6/22/2023,Tropisternus,Insect,0.0269077883,1,PR,High,Strong,Bi_multivoltine
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Tropisternus,Insect,73.98278369,4,PR,High,Strong,Bi_multivoltine
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Tropisternus,Insect,39.26616351,2,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,209W68B1,2/9/2023,Tropisternus,Insect,30.86669901,2,PR,High,Strong,Bi_multivoltine
0.3681222,Intermediate,Swamp,W68,209W68B2,2/9/2023,Tropisternus,Insect,30.86669901,2,PR,High,Strong,Bi_multivoltine
0.3968312,Intermediate,Marsh,W21,209W21B3,2/9/2023,Hymenoptera,Insect,24.3148581,1,PR,,,
0.3835618,Long,Marsh,W46,209W46B3,2/9/2023,Hymenoptera,Insect,0.04114398004,1,PR,,,
0.3835618,Long,Marsh,W46,512W46B1,5/12/2023,Hymenoptera,Insect,0.08935958321,1,PR,,,
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Hymenoptera,Insect,1.793920591,11,PR,,,
0.3835618,Long,Marsh,W46,307W46B2,3/7/2023,Mymaridae,Insect,0.04114398004,1,PR,,,
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Mymaridae,Insect,0.266614134,1,PR,,,
0.3195769,Intermediate,Marsh,W53,307W53B3,3/7/2023,Ochterus,Insect,2.672753988,1,PR,,,
0.3163063,Long,Swamp,W58,512W58B3,5/12/2023,Polycentropidae,Insect,0.09467730765,1,HB,,,
0.4596531,Intermediate,Swamp,W52,209W52B1,2/9/2023,Helius,Insect,0.09089140094,1,SH,Low,Weak,Univoltine
0.4596531,Intermediate,Swamp,W52,209W52B3,2/9/2023,Helius,Insect,2.23282216,1,SH,Low,Weak,Univoltine
0.3916141,Long,Swamp,W11,412W11B1,4/12/2023,Hydrochus,Insect,0.3157714387,1,SH,***,***,Univoltine
0.3968312,Intermediate,Marsh,W21,307W21B1,3/7/2023,Hydrochus,Insect,0.3157714387,1,SH,***,***,Univoltine
0.3968312,Intermediate,Marsh,W21,307W21B3,3/7/2023,Hydrochus,Insect,0.3157714387,1,SH,***,***,Univoltine
0.5491605,Short,Marsh,W37,209W37B2,2/9/2023,Hydrochus,Insect,0.7821603579,2,SH,***,***,Univoltine
0.5491605,Short,Marsh,W37,622W37B1,6/22/2023,Hydrochus,Insect,0.7821603579,2,SH,***,***,Univoltine
0.5491605,Short,Marsh,W37,622W37B3,6/22/2023,Hydrochus,Insect,0.4663889192,1,SH,***,***,Univoltine
0.2360643,Long,Marsh,W42,622W42B2,6/22/2023,Hydrochus,Insect,0.1990876376,1,SH,***,***,Univoltine
0.3835618,Long,Marsh,W46,209W46B3,2/9/2023,Hydrochus,Insect,0.4663889192,1,SH,***,***,Univoltine
0.3835618,Long,Marsh,W46,512W46B3,5/12/2023,Hydrochus,Insect,0.4663889192,1,SH,***,***,Univoltine
0.3195769,Intermediate,Marsh,W53,512W53B1,5/12/2023,Hydrochus,Insect,4.443091789,13,SH,***,***,Univoltine
0.3195769,Intermediate,Marsh,W53,512W53B2,5/12/2023,Hydrochus,Insect,1.263085755,4,SH,***,***,Univoltine
0.3195769,Intermediate,Marsh,W53,622W53B3,6/22/2023,Hydrochus,Insect,0.3157714387,1,SH,***,***,Univoltine
0.3163063,Long,Swamp,W58,307W58B1,3/7/2023,Hydrochus,Insect,0.6315428774,2,SH,***,***,Univoltine
0.3163063,Long,Swamp,W58,307W58B3,3/7/2023,Hydrochus,Insect,0.1132040489,1,SH,***,***,Univoltine
0.3163063,Long,Swamp,W58,512W58B1,5/12/2023,Hydrochus,Insect,5.999657335,19,SH,***,***,Univoltine
0.3163063,Long,Swamp,W58,622W58B2,6/22/2023,Hydrochus,Insect,0.3157714387,1,SH,***,***,Univoltine
0.3163063,Long,Swamp,W58,622W58B3,6/22/2023,Hydrochus,Insect,0.7821603579,2,SH,***,***,Univoltine
0.3681222,Intermediate,Swamp,W68,209W68B1,2/9/2023,Hydrochus,Insect,0.3157714387,1,SH,***,***,Univoltine
0.2360643,Long,Marsh,W42,209W42B3,2/9/2023,Limoniidae,Insect,7.277530974,1,SH,Low,Weak,Univoltine
0.3163063,Long,Swamp,W58,307W58B1,3/7/2023,Ptilostomis,Insect,5.834078151,1,SH,High,Strong,Univoltine
0.3835618,Long,Marsh,W46,209W46B1,2/9/2023,Triaenodes,Insect,0.2872174153,2,SH,High,Weak,Univoltine
0.3835618,Long,Marsh,W46,209W46B2,2/9/2023,Triaenodes,Insect,0.1436087076,1,SH,High,Weak,Univoltine
0.3968312,Intermediate,Marsh,W21,209W21B1,2/9/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.3968312,Intermediate,Marsh,W21,209W21B2,2/9/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.3968312,Intermediate,Marsh,W21,307W21B1,3/7/2023,Curculionidae,Insect,4.710711069,1,SH,,,
0.3968312,Intermediate,Marsh,W21,307W21B3,3/7/2023,Curculionidae,Insect,4.710711069,1,SH,,,
0.5491605,Short,Marsh,W37,412W37B3,4/12/2023,Curculionidae,Insect,1.478972189,2,SH,,,
0.5491605,Short,Marsh,W37,622W37B1,6/22/2023,Curculionidae,Insect,5.010632322,6,SH,,,
0.5491605,Short,Marsh,W37,622W37B2,6/22/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.5491605,Short,Marsh,W37,622W37B3,6/22/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.2360643,Long,Marsh,W42,412W42B3,4/12/2023,Curculionidae,Insect,1.936535292,2,SH,,,
0.2360643,Long,Marsh,W42,512W42B3,5/12/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.2360643,Long,Marsh,W42,622W42B1,6/22/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.2360643,Long,Marsh,W42,622W42B2,6/22/2023,Curculionidae,Insect,15.25997703,16,SH,,,
0.2360643,Long,Marsh,W42,622W42B3,6/22/2023,Curculionidae,Insect,1.137561739,2,SH,,,
0.3835618,Long,Marsh,W46,512W46B2,5/12/2023,Curculionidae,Insect,1.305018488,3,SH,,,
0.3835618,Long,Marsh,W46,512W46B3,5/12/2023,Curculionidae,Insect,1.137561739,2,SH,,,
0.3835618,Long,Marsh,W46,622W46B1,6/22/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.3835618,Long,Marsh,W46,622W46B2,6/22/2023,Curculionidae,Insect,6.371339235,7,SH,,,
0.3195769,Intermediate,Marsh,W53,412W53B2,4/12/2023,Curculionidae,Insect,4.069121901,2,SH,,,
0.3195769,Intermediate,Marsh,W53,512W53B1,5/12/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.3195769,Intermediate,Marsh,W53,622W53B1,6/22/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.3681222,Intermediate,Swamp,W68,209W68B1,2/9/2023,Curculionidae,Insect,0.01994,1,SH,,,
0.3681222,Intermediate,Swamp,W68,412W68B3,4/12/2023,Curculionidae,Insect,0.5687808696,1,SH,,,
0.3681222,Intermediate,Swamp,W68,512W68B1,5/12/2023,Curculionidae,Insect,0.2938461982,3,SH,,,
0.3681222,Intermediate,Swamp,W68,512W68B3,5/12/2023,Curculionidae,Insect,0.7518343424,2,SH,,,
0.3835618,Long,Marsh,W46,622W46B1,6/22/2023,Elophila,Insect,0.04078249358,1,SH,,,
0.3835618,Long,Marsh,W46,622W46B2,6/22/2023,Elophila,Insect,0.1849294746,2,SH,,,
0.5944965,Short,Marsh,W15,209W15B1,2/9/2023,Anostraca,NonInsect,0.3429846022,2,CF,,,
0.5944965,Short,Marsh,W15,209W15B2,2/9/2023,Anostraca,NonInsect,0.1714923011,1,CF,,,
0.5944965,Short,Marsh,W15,209W15B3,2/9/2023,Anostraca,NonInsect,2.164325547,17,CF,,,
0.3835618,Long,Marsh,W46,622W46B2,6/22/2023,Anostraca,NonInsect,3.905947974,2,CF,,,
0.3916141,Long,Swamp,W11,412W11B1,4/12/2023,Calanoida,NonInsect,0.08317108889,2,CG,,,
0.3916141,Long,Swamp,W11,412W11B2,4/12/2023,Calanoida,NonInsect,0.04949,7,CG,,,
0.3916141,Long,Swamp,W11,412W11B3,4/12/2023,Calanoida,NonInsect,0.1770410387,8,CG,,,
0.3916141,Long,Swamp,W11,512W11B3,5/12/2023,Calanoida,NonInsect,0.01993248745,1,CG,,,
0.3968312,Intermediate,Marsh,W21,307W21B1,3/7/2023,Calanoida,NonInsect,0.01993248745,1,CG,,,
0.5491605,Short,Marsh,W37,209W37B2,2/9/2023,Calanoida,NonInsect,0.2989873117,15,CG,,,
0.3835618,Long,Marsh,W46,209W46B1,2/9/2023,Calanoida,NonInsect,35.71901751,1792,CG,,,
0.3835618,Long,Marsh,W46,209W46B2,2/9/2023,Calanoida,NonInsect,3.109468042,156,CG,,,
0.3835618,Long,Marsh,W46,209W46B3,2/9/2023,Calanoida,NonInsect,15.98585493,802,CG,,,
0.3835618,Long,Marsh,W46,412W46B2,4/12/2023,Calanoida,NonInsect,0.2192573619,11,CG,,,
0.3835618,Long,Marsh,W46,412W46B3,4/12/2023,Calanoida,NonInsect,0.1993248745,10,CG,,,
0.3835618,Long,Marsh,W46,512W46B2,5/12/2023,Calanoida,NonInsect,0.585112136,30,CG,,,
0.3835618,Long,Marsh,W46,512W46B3,5/12/2023,Calanoida,NonInsect,0.8770294478,44,CG,,,
0.3835618,Long,Marsh,W46,622W46B1,6/22/2023,Calanoida,NonInsect,0.8969619352,45,CG,,,
0.3835618,Long,Marsh,W46,622W46B2,6/22/2023,Calanoida,NonInsect,0.4185822364,21,CG,,,
